STATION,STATION_NAME,DATE,PRCP,TAVG,TMAX,TMIN,State
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20140428,0.0,24.5,33.5,15.3,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20120517,0.0,24.6,33.5,15.3,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20130430,0.0,24.6,33.5,15.3,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20140505,0.0,24.6,33.5,15.3,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20140331,0.0,24.7,33.5,15.3,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20160505,0.0,24.7,33.5,15.3,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20140724,25.9,24.8,33.5,15.3,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20150924,0.0,24.8,33.5,15.3,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20130704,0.0,24.9,33.5,15.3,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20140719,0.0,25.0,33.5,15.3,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20140413,0.0,25.1,33.5,15.3,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20140421,0.0,25.1,33.5,15.3,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20150617,0.0,25.1,33.5,15.3,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20110413,0.0,25.3,33.5,15.3,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20160421,0.0,25.3,33.5,15.3,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20110828,0.0,25.4,33.5,15.3,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20150602,0.0,25.4,33.5,15.3,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20160704,0.0,25.4,33.5,15.3,Chihuahua
GHCND:MXM00076762,CHILPANCINGO RO. MX,20130515,0.8,28.9,33.6,18.3,Guerrero
GHCND:MXM00076762,CHILPANCINGO RO. MX,20120405,0.0,29.1,33.6,18.3,Guerrero
GHCND:MX000016144,ZAMORA MX,20150617,0.0,23.6,33.6,14.0,Michoacan
GHCND:MX000016144,ZAMORA MX,20120405,0.0,23.8,33.6,14.0,Michoacan
GHCND:MX000016144,ZAMORA MX,20140418,0.0,23.8,33.6,14.0,Michoacan
GHCND:MX000016144,ZAMORA MX,20150425,0.0,23.8,33.6,14.0,Michoacan
GHCND:MX000016144,ZAMORA MX,20150603,0.0,23.8,33.6,14.0,Michoacan
GHCND:MX000016144,ZAMORA MX,20160412,0.0,23.9,33.6,14.0,Michoacan
GHCND:MX000016144,ZAMORA MX,20160513,0.0,23.9,33.6,14.0,Michoacan
GHCND:MX000016144,ZAMORA MX,20160604,0.0,23.9,33.6,14.0,Michoacan
GHCND:MX000016144,ZAMORA MX,20150705,2.0,24.0,33.6,14.0,Michoacan
GHCND:MX000016144,ZAMORA MX,20120326,0.0,24.1,33.6,14.0,Michoacan
GHCND:MX000016144,ZAMORA MX,20160404,0.0,24.1,33.6,14.0,Michoacan
GHCND:MX000016144,ZAMORA MX,20160612,0.0,24.1,33.6,14.0,Michoacan
GHCND:MX000016144,ZAMORA MX,20110320,0.0,24.2,33.6,14.0,Michoacan
GHCND:MX000016144,ZAMORA MX,20110426,0.0,24.2,33.6,14.0,Michoacan
GHCND:MX000016144,ZAMORA MX,20110411,0.0,24.3,33.6,14.0,Michoacan
GHCND:MX000016144,ZAMORA MX,20150507,0.0,24.4,33.6,14.0,Michoacan
GHCND:MX000016144,ZAMORA MX,20150524,0.0,24.4,33.6,14.0,Michoacan
GHCND:MXM00076762,CHILPANCINGO RO. MX,20120125,0.0,19.7,33.6,13.4,Guerrero
GHCND:MXM00076423,DURANGO DGO. MX,20150717,34.3,20.1,33.6,14.0,Durango
GHCND:MX000014066,GUADALAJARA MX,20130505,0.0,20.2,33.6,9.5,Jalisco
GHCND:MX000016144,ZAMORA MX,20170209,0.0,20.2,33.6,8.0,Michoacan
GHCND:MX000016144,ZAMORA MX,20130409,0.0,20.3,33.6,10.2,Michoacan
GHCND:MX000016144,ZAMORA MX,20150417,0.0,20.7,33.6,10.2,Michoacan
GHCND:MX000016144,ZAMORA MX,20170326,0.0,20.8,33.6,12.2,Michoacan
GHCND:MX000016144,ZAMORA MX,20151012,0.0,21.2,33.6,13.6,Michoacan
GHCND:MXM00076423,DURANGO DGO. MX,20140719,0.0,21.3,33.6,17.0,Durango
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20140312,0.0,21.4,33.6,11.1,San Luis Potosi
GHCND:MX000016144,ZAMORA MX,20130429,0.0,21.6,33.6,12.8,Michoacan
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20130305,0.0,21.8,33.6,9.2,Coahuila
GHCND:MXM00076423,DURANGO DGO. MX,20140430,0.0,21.8,33.6,13.2,Durango
GHCND:MX000016144,ZAMORA MX,20150910,0.0,21.8,33.6,16.4,Michoacan
GHCND:MX000016144,ZAMORA MX,20130430,0.0,21.9,33.6,10.6,Michoacan
GHCND:MX000016144,ZAMORA MX,20140424,0.0,22.0,33.6,14.0,Michoacan
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20110423,0.0,22.3,33.6,11.8,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20140318,0.0,22.3,33.6,8.9,Baja California
GHCND:MX000014066,GUADALAJARA MX,20140606,0.5,22.3,33.6,17.5,Jalisco
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20161129,0.0,22.3,33.6,10.4,San Luis Potosi
GHCND:MXM00076258,CIUDAD OBREGON SON. MX,20131111,0.0,22.4,33.6,13.5,Sonora
GHCND:MX000016144,ZAMORA MX,20120418,0.0,22.5,33.6,10.0,Michoacan
GHCND:MX000014066,GUADALAJARA MX,20140426,0.0,22.6,33.6,14.4,Jalisco
GHCND:MX000016144,ZAMORA MX,20150409,0.0,22.6,33.6,13.5,Michoacan
GHCND:MX000016144,ZAMORA MX,20120429,0.0,22.7,33.6,12.8,Michoacan
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20110524,0.0,22.8,33.6,13.2,Baja California
GHCND:MX000016144,ZAMORA MX,20150410,0.0,22.8,33.6,13.0,Michoacan
GHCND:MX000016144,ZAMORA MX,20130511,0.0,22.9,33.6,12.4,Michoacan
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20150508,0.0,23.0,33.6,14.0,Aguascalientes
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20140426,0.0,23.1,33.6,15.5,Chihuahua
GHCND:MXM00076423,DURANGO DGO. MX,20140521,0.0,23.2,33.6,14.0,Durango
GHCND:MXM00076423,DURANGO DGO. MX,20150613,0.0,23.2,33.6,16.7,Durango
GHCND:MX000076577,GUANAJUATO MX,20120609,0.0,23.2,33.6,14.0,Guanajuato
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20120413,0.0,23.3,33.6,12.0,Chihuahua
GHCND:MXM00076423,DURANGO DGO. MX,20140724,0.0,23.3,33.6,15.0,Durango
GHCND:MX000076577,GUANAJUATO MX,20110610,0.0,23.3,33.6,16.5,Guanajuato
GHCND:MXM00076762,CHILPANCINGO RO. MX,20130409,0.0,23.3,33.6,16.3,Guerrero
GHCND:MXM00076762,CHILPANCINGO RO. MX,20150806,1.8,23.3,33.6,18.8,Guerrero
GHCND:MXM00076762,CHILPANCINGO RO. MX,20160220,0.0,23.3,33.6,14.8,Guerrero
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20140223,0.0,23.3,33.6,13.4,San Luis Potosi
GHCND:MX000076577,GUANAJUATO MX,20140609,0.0,23.4,33.6,16.6,Guanajuato
GHCND:MX000016144,ZAMORA MX,20150421,0.0,23.4,33.6,10.8,Michoacan
GHCND:MXM00076423,DURANGO DGO. MX,20140731,0.0,23.5,33.6,12.5,Durango
GHCND:MX000014066,GUADALAJARA MX,20130621,0.0,23.5,33.6,18.5,Jalisco
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20150520,0.0,23.6,33.6,12.0,Baja California
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20130221,0.0,23.6,33.6,17.9,Coahuila
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20170307,0.0,23.6,33.6,15.8,San Luis Potosi
GHCND:MXM00076762,CHILPANCINGO RO. MX,20150429,0.0,23.7,33.6,18.4,Guerrero
GHCND:MXM00076548,TAMPICO TAMPS MX,20151224,0.0,23.7,33.6,21.8,Tampico
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20140217,0.0,23.8,33.6,10.0,Coahuila
GHCND:MXM00076423,DURANGO DGO. MX,20140429,0.0,23.8,33.6,12.0,Durango
GHCND:MX000076577,GUANAJUATO MX,20110511,0.0,23.8,33.6,15.1,Guanajuato
GHCND:MX000014066,GUADALAJARA MX,20120604,0.0,23.8,33.6,13.8,Jalisco
GHCND:MX000014066,GUADALAJARA MX,20130530,0.0,23.8,33.6,13.0,Jalisco
GHCND:MX000014066,GUADALAJARA MX,20140501,0.0,23.8,33.6,15.2,Jalisco
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20130210,0.0,23.9,33.6,10.0,Coahuila
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20151107,13.0,23.9,33.6,17.2,Coahuila
GHCND:MX000016144,ZAMORA MX,20140403,0.0,23.9,33.6,11.2,Michoacan
GHCND:MXM00076840,ARRIAGA CHIS. MX,20160225,0.0,24.0,33.6,19.8,Chiapas
GHCND:MXM00076423,DURANGO DGO. MX,20150527,0.0,24.0,33.6,13.3,Durango
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20161204,0.0,24.0,33.6,14.3,San Luis Potosi
GHCND:MX000016144,ZAMORA MX,20140513,0.0,24.2,33.6,14.8,Michoacan
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20150828,0.0,24.3,33.6,13.3,Chihuahua
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20120331,0.0,24.3,33.6,17.0,Coahuila
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20110418,0.0,24.4,33.6,15.0,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20160705,0.3,24.4,33.6,17.5,Chihuahua
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20140429,0.0,24.5,33.6,12.4,Baja California
GHCND:MXM00076695,INGENIERO ALBERTO ACUNA ONGAY MX,20130205,0.0,24.5,33.6,17.2,Campeche
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20160519,0.0,24.5,33.6,12.0,Chihuahua
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20130720,0.0,24.6,33.6,20.4,Coahuila
GHCND:MXM00076762,CHILPANCINGO RO. MX,20140722,0.0,24.6,33.6,17.6,Guerrero
GHCND:MXM00076762,CHILPANCINGO RO. MX,20160617,2.0,24.6,33.6,17.4,Guerrero
GHCND:MX000014066,GUADALAJARA MX,20150524,0.0,24.6,33.6,17.1,Jalisco
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20160304,0.0,24.7,33.6,13.3,Coahuila
GHCND:MXM00076762,CHILPANCINGO RO. MX,20140427,0.0,24.7,33.6,18.2,Guerrero
GHCND:MXM00076762,CHILPANCINGO RO. MX,20110423,0.0,24.8,33.6,17.0,Guerrero
GHCND:MXM00076762,CHILPANCINGO RO. MX,20150408,0.0,24.8,33.6,17.7,Guerrero
GHCND:MXM00076762,CHILPANCINGO RO. MX,20150627,0.0,24.8,33.6,18.0,Guerrero
GHCND:MXM00076762,CHILPANCINGO RO. MX,20150729,0.0,24.8,33.6,18.5,Guerrero
GHCND:MXM00076762,CHILPANCINGO RO. MX,20160408,0.0,24.8,33.6,18.2,Guerrero
GHCND:MX000076577,GUANAJUATO MX,20130522,0.0,24.9,33.6,14.5,Guanajuato
GHCND:MXM00076762,CHILPANCINGO RO. MX,20140504,0.0,24.9,33.6,17.0,Guerrero
GHCND:MXM00076762,CHILPANCINGO RO. MX,20160601,0.0,24.9,33.6,17.8,Guerrero
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20120503,0.0,25.0,33.6,14.6,Baja California
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20160221,0.0,25.0,33.6,13.0,Coahuila
GHCND:MXM00076695,INGENIERO ALBERTO ACUNA ONGAY MX,20110111,0.0,25.2,33.6,18.6,Campeche
GHCND:MXM00076762,CHILPANCINGO RO. MX,20140803,0.0,25.2,33.6,16.7,Guerrero
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20130524,0.0,25.2,33.6,10.6,Zacatecas
GHCND:MXM00076695,INGENIERO ALBERTO ACUNA ONGAY MX,20160407,0.0,25.3,33.6,19.4,Campeche
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20170317,0.0,25.3,33.6,13.2,Coahuila
GHCND:MXM00076762,CHILPANCINGO RO. MX,20160526,4.6,25.3,33.6,20.0,Guerrero
GHCND:MXM00076695,INGENIERO ALBERTO ACUNA ONGAY MX,20151005,0.0,25.4,33.6,18.4,Campeche
GHCND:MXM00076423,DURANGO DGO. MX,20140611,0.0,25.4,33.6,16.0,Durango
GHCND:MXM00076762,CHILPANCINGO RO. MX,20160507,3.6,25.4,33.6,19.2,Guerrero
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20161018,0.0,25.6,33.6,14.8,Baja California
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20170318,0.0,25.6,33.6,14.6,Coahuila
GHCND:MXM00076762,CHILPANCINGO RO. MX,20150405,0.0,25.6,33.6,17.0,Guerrero
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20150331,0.0,25.7,33.6,12.6,Coahuila
GHCND:MXM00076695,INGENIERO ALBERTO ACUNA ONGAY MX,20110131,0.0,25.8,33.6,19.2,Campeche
GHCND:MXM00076695,INGENIERO ALBERTO ACUNA ONGAY MX,20130116,0.0,25.8,33.6,19.8,Campeche
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20150610,0.0,25.8,33.6,16.3,San Luis Potosi
GHCND:MXM00076548,TAMPICO TAMPS MX,20141014,20.1,25.8,33.6,20.8,Tampico
GHCND:MXM00076695,INGENIERO ALBERTO ACUNA ONGAY MX,20130910,24.4,25.9,33.6,23.2,Campeche
GHCND:MXM00076695,INGENIERO ALBERTO ACUNA ONGAY MX,20131028,0.3,25.9,33.6,22.4,Campeche
GHCND:MXM00076423,DURANGO DGO. MX,20150604,0.0,25.9,33.6,12.8,Durango
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20150829,0.0,25.9,33.6,16.6,San Luis Potosi
GHCND:MXM00076695,INGENIERO ALBERTO ACUNA ONGAY MX,20120722,0.0,26.0,33.6,22.2,Campeche
GHCND:MXM00076695,INGENIERO ALBERTO ACUNA ONGAY MX,20120316,0.0,26.1,33.6,19.4,Campeche
GHCND:MXM00076695,INGENIERO ALBERTO ACUNA ONGAY MX,20150318,0.0,26.1,33.6,20.0,Campeche
GHCND:MXM00076762,CHILPANCINGO RO. MX,20150808,0.0,26.1,33.6,19.2,Guerrero
GHCND:MX000017004,CUERNAVACA MX,20120315,0.0,26.2,33.6,17.4,Morelos
GHCND:MXM00076695,INGENIERO ALBERTO ACUNA ONGAY MX,20150309,1.5,26.3,33.6,18.3,Campeche
GHCND:MXM00076695,INGENIERO ALBERTO ACUNA ONGAY MX,20150331,0.0,26.3,33.6,20.2,Campeche
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20150910,0.0,26.5,33.6,19.0,Chihuahua
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20160531,0.5,26.6,33.6,18.5,San Luis Potosi
GHCND:MXM00076548,TAMPICO TAMPS MX,20160330,0.0,26.7,33.6,23.0,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20130509,0.0,26.8,33.6,22.8,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20150413,0.0,26.8,33.6,24.4,Tampico
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20140803,0.0,26.9,33.6,17.0,Coahuila
GHCND:MX000017004,CUERNAVACA MX,20120421,0.0,26.9,33.6,18.0,Morelos
GHCND:MXM00076548,TAMPICO TAMPS MX,20150621,9.1,26.9,33.6,23.8,Tampico
GHCND:MXM00076695,INGENIERO ALBERTO ACUNA ONGAY MX,20110725,7.1,27.1,33.6,22.0,Campeche
GHCND:MXM00076695,INGENIERO ALBERTO ACUNA ONGAY MX,20121009,0.0,27.1,33.6,22.0,Campeche
GHCND:MXM00076762,CHILPANCINGO RO. MX,20120601,0.0,27.1,33.6,20.4,Guerrero
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20161004,0.0,27.2,33.6,17.0,Coahuila
GHCND:MXM00076695,INGENIERO ALBERTO ACUNA ONGAY MX,20161018,0.0,27.3,33.6,20.6,Campeche
GHCND:MXM00076840,ARRIAGA CHIS. MX,20110920,26.9,27.3,33.6,21.3,Chiapas
GHCND:MXM00076548,TAMPICO TAMPS MX,20111014,0.0,27.3,33.6,23.6,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20130822,0.0,27.3,33.6,22.8,Tampico
GHCND:MXM00076695,INGENIERO ALBERTO ACUNA ONGAY MX,20110907,0.0,27.4,33.6,24.0,Campeche
GHCND:MXM00076548,TAMPICO TAMPS MX,20110508,0.0,27.4,33.6,22.6,Tampico
GHCND:MXM00076695,INGENIERO ALBERTO ACUNA ONGAY MX,20170303,0.0,27.5,33.6,22.8,Campeche
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20110516,0.0,27.5,33.6,20.6,San Luis Potosi
GHCND:MXM00076548,TAMPICO TAMPS MX,20130823,0.0,27.5,33.6,24.0,Tampico
GHCND:MXM00076840,ARRIAGA CHIS. MX,20140905,17.5,27.6,33.6,22.3,Chiapas
GHCND:MXM00076548,TAMPICO TAMPS MX,20110420,0.0,27.6,33.6,23.8,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20150412,0.0,27.6,33.6,23.8,Tampico
GHCND:MXM00076695,INGENIERO ALBERTO ACUNA ONGAY MX,20151012,0.0,27.7,33.6,22.2,Campeche
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20120802,0.0,27.7,33.6,18.2,Chihuahua
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20160505,0.0,27.7,33.6,17.6,Coahuila
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20130708,0.0,27.7,33.6,23.2,Sinaloa
GHCND:MXM00076548,TAMPICO TAMPS MX,20120517,0.0,27.7,33.6,22.6,Tampico
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20151010,0.0,27.8,33.6,23.9,Sinaloa
GHCND:MXM00076548,TAMPICO TAMPS MX,20130612,0.0,27.8,33.6,23.6,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20130623,3.6,27.8,33.6,23.4,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20130711,0.0,27.8,33.6,24.2,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20140603,0.0,27.8,33.6,24.2,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20151010,0.0,27.8,33.6,24.2,Tampico
GHCND:MXM00076695,INGENIERO ALBERTO ACUNA ONGAY MX,20111007,0.0,27.9,33.6,22.4,Campeche
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20140817,0.0,27.9,33.6,16.8,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20160807,0.0,28.0,33.6,17.4,Chihuahua
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20121011,0.0,28.1,33.6,21.4,Sinaloa
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20121023,0.0,28.1,33.6,24.0,Sinaloa
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20160929,9.4,28.1,33.6,24.8,Sinaloa
GHCND:MXM00076548,TAMPICO TAMPS MX,20110623,7.6,28.1,33.6,24.6,Tampico
GHCND:MXM00076695,INGENIERO ALBERTO ACUNA ONGAY MX,20161015,0.0,28.2,33.6,22.0,Campeche
GHCND:MXM00076840,ARRIAGA CHIS. MX,20110816,8.4,28.2,33.6,23.5,Chiapas
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20160820,0.0,28.2,33.6,20.9,Coahuila
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20110706,0.0,28.2,33.6,23.8,Sinaloa
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20110808,8.4,28.2,33.6,22.1,Sinaloa
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20150817,97.5,28.2,33.6,21.8,Sinaloa
GHCND:MXM00076548,TAMPICO TAMPS MX,20130924,0.0,28.2,33.6,22.0,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20131004,0.0,28.2,33.6,23.4,Tampico
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20150911,52.3,28.3,33.6,23.3,Sinaloa
GHCND:MXM00076548,TAMPICO TAMPS MX,20110831,1.3,28.3,33.6,24.8,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20150623,1.3,28.3,33.6,25.0,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20110731,0.3,28.4,33.6,24.6,Tampico
GHCND:MX000017004,CUERNAVACA MX,20160511,0.0,28.5,33.6,15.5,Morelos
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20140626,99.3,28.6,33.6,23.8,Sinaloa
GHCND:MXM00076548,TAMPICO TAMPS MX,20120725,0.0,28.6,33.6,24.0,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20130930,0.0,28.6,33.6,25.2,Tampico
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20140906,30.0,28.7,33.6,22.9,Sinaloa
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20140920,0.0,28.7,33.6,23.7,Sinaloa
GHCND:MXM00076548,TAMPICO TAMPS MX,20110524,0.0,28.7,33.6,25.6,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20150707,0.0,28.7,33.6,25.4,Tampico
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20140728,0.0,28.9,33.6,17.5,Chihuahua
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20120523,0.0,28.9,33.6,22.4,Sinaloa
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20140919,7.6,28.9,33.6,23.7,Sinaloa
GHCND:MXM00076548,TAMPICO TAMPS MX,20110611,0.0,28.9,33.6,24.8,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20130625,0.0,28.9,33.6,24.8,Tampico
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20111014,0.0,29.0,33.6,23.2,Sinaloa
GHCND:MXM00076548,TAMPICO TAMPS MX,20130715,0.0,29.0,33.6,24.6,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20130819,0.0,29.0,33.6,24.2,Tampico
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20110829,3.3,29.1,33.6,22.0,Sinaloa
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20131014,0.0,29.1,33.6,25.9,Sinaloa
GHCND:MXM00076548,TAMPICO TAMPS MX,20110803,0.0,29.1,33.6,25.6,Tampico
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20150919,122.9,29.2,33.6,24.1,Sinaloa
GHCND:MXM00076548,TAMPICO TAMPS MX,20110805,0.0,29.2,33.6,25.4,Tampico
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20120906,5.1,29.3,33.6,23.8,Sinaloa
GHCND:MXM00076548,TAMPICO TAMPS MX,20110710,0.0,29.3,33.6,26.2,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20110712,0.0,29.3,33.6,25.8,Tampico
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20120630,0.0,29.4,33.6,26.8,Sinaloa
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20120524,0.0,29.5,33.6,24.2,Sinaloa
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20140909,0.0,29.6,33.6,26.0,Sinaloa
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20150618,0.0,29.7,33.6,25.2,Sinaloa
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20130912,0.0,29.8,33.6,25.2,Sinaloa
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20161017,0.0,29.9,33.6,26.7,Sinaloa
GHCND:MXM00076548,TAMPICO TAMPS MX,20120516,0.0,29.9,33.6,22.0,Tampico
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20140601,0.0,30.1,33.6,27.1,Sinaloa
GHCND:MXM00076548,TAMPICO TAMPS MX,20120723,0.0,30.3,33.6,25.0,Tampico
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20140827,0.0,30.5,33.6,24.4,Sinaloa
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20140612,0.0,30.6,33.6,26.2,Sinaloa
GHCND:MXM00076548,TAMPICO TAMPS MX,20111012,0.0,27.5,33.6,23.9,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20141006,0.0,27.5,33.6,23.9,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20150414,0.0,27.5,33.6,23.9,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20121017,0.0,27.7,33.6,23.9,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20131015,0.0,27.7,33.6,23.9,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20140929,0.0,27.7,33.6,23.9,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20170402,0.0,27.7,33.6,23.9,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20120623,0.0,27.8,33.6,23.9,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20150620,0.3,27.8,33.6,23.9,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20160626,21.1,27.8,33.6,23.9,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20110822,17.5,27.9,33.6,23.9,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20121018,0.0,27.9,33.6,23.9,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20130718,0.0,27.9,33.6,23.9,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20140525,0.0,27.9,33.6,23.9,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20150602,0.3,27.9,33.6,23.9,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20151021,0.3,27.9,33.6,23.9,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20160731,0.0,27.9,33.6,23.9,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20161002,0.0,27.9,33.6,23.9,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20140714,2.5,28.0,33.6,23.9,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20140823,0.0,28.0,33.6,23.9,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20160427,0.0,28.0,33.6,23.9,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20160818,18.0,28.0,33.6,23.9,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20120402,0.0,28.1,33.6,23.9,Tampico
